User,Alam,Hiburan,Kuliner,Olahraga,Rekreasi,Religius,Sejarah Edukasi,Seni Budaya
User 1762,3.51,1.25,1.752,0.9,2.415,2.54,2.49,1.335
User 1763,3.555,1.25,1.746,0.89,2.425,2.55,2.5,1.34
User 1764,3.51,1.25,1.744,0.89,2.4225,2.55,2.5,3.44
User 1765,3.67,1.245,0.908,0.81,2.2675,2.64,2.5,3.44
User 1766,3.515,1.245,0.904,0.81,2.265,2.64,2.755,1.355
User 1767,3.75,1.215,0.914,0.81,2.275,2.64,2.605,3.44
User 1768,3.75,1.21,0.916,0.81,2.275,2.64,2.6,1.345
User 1769,3.75,1.205,0.92,0.81,2.2775,2.66,2.6,1.335
User 1770,4.21,1.135,0.92,5,2.2775,2.65,2.6,1.335
User 1771,3.835,1.145,0.9,0.89,2.3575,2.65,2.76,1.34
User 1772,3.83,1.125,0.902,0.81,2.3525,2.65,2.5,1.34
User 1773,3.835,3.305,1.936,0.87,3.0625,2.65,2.605,1.335
User 1774,3.825,3.185,1.75,0.87,2.01,2.66,2.655,1.645
User 1775,3.82,3.18,1.08,0.87,2.0075,2.66,2.535,1.645
User 1776,1.715,1.075,1.08,0.85,2.0875,2.66,2.765,1.64
User 1777,1.71,1.075,1.904,0.85,2.0925,5,3.445,1.34
User 1778,1.71,1.07,1.002,0.84,2.1275,5,3.09,1.34
User 1779,1.705,1.07,0.984,0.86,2.13,3.67,3.16,1.345
User 1780,1.705,1.1,0.99,0.86,2.125,2.68,3.45,1.345
User 1781,1.73,1.07,0.99,0.82,2.115,2.68,3.455,1.35
User 1782,1.705,1.065,0.992,0.86,3.1625,3.64,3.455,1.635
User 1783,1.705,1.065,0.986,0.87,2.1225,3.62,3.23,1.63
User 1784,1.7,1.06,1.01,0.82,3.4725,3.61,1.35,1.655
User 1785,1.705,1.06,1.09,0.8,2.4175,3.61,1.645,1.445
User 1786,1.71,1.06,1.052,0.79,2.4725,3.61,1.64,1.45
User 1787,2.87,1.06,1.052,0.79,2.415,3.61,1.64,1.475
User 1788,2.87,1.065,1.202,0.88,2.415,3.61,1.64,1.455
User 1789,2.87,1.065,1.204,0.79,2.455,3.62,1.67,1.7
User 1790,1.71,1.06,1.256,0.78,2.445,2.73,1.645,1.705
User 1791,1.715,1.06,1.23,0.86,2.46,4.85,1.64,1.395
User 1792,2.875,1.065,1.316,0.77,1.525,5,1.645,1.725
User 1793,2.89,1.07,1.202,0.76,1.525,4.85,1.645,1.725
User 1794,2.875,1.085,1.302,0.76,1.3975,4.85,1.44,1.52
User 1795,2.87,1.095,1.252,0.75,1.975,0.77,1.705,1.76
User 1796,2.87,1.07,1.25,0.75,1.4025,0.76,1.705,1.77
User 1797,2.87,1.07,1.192,0.75,1.4,0.76,1.705,1.785
User 1798,2.215,1.07,2.038,0.75,1.4,4.43,1.705,1.79
User 1799,2.19,1.075,2.038,0.76,1.405,0.78,1.71,1.97
User 1800,2.225,1.075,1.302,0.74,1.98,0.75,1.47,3.65
User 1801,2.225,1.075,1.302,0.73,1.405,0.75,1.475,3.655
User 1802,2.23,1.075,1.302,0.74,1.4075,0.75,1.73,3.65
User 1803,4.315,1.075,1.3,0.74,1.405,0.75,2.865,3.845
User 1804,2.235,1.07,2.144,0.74,1.405,0.76,1.735,3.645
User 1805,2.23,1.075,1.302,0.74,1.2525,0.76,1.7,1.98
User 1806,2.23,1.07,2.146,0.74,1.245,0.76,1.74,3.655
User 1807,2.235,1.07,2.142,0.74,1.245,0.77,1.75,3.655
User 1808,2.24,1.06,2.138,0.73,1.24,0.77,2.875,3.845
User 1809,2.255,1.055,1.286,0.73,1.265,0.78,1.735,3.845
User 1810,1.505,1.05,1.278,0.72,1.2775,0.79,1.74,3.85
User 1811,2.275,1.035,1.276,0.72,2.1075,0.81,1.75,3.85
User 1812,1.53,1.03,2.122,0.72,1.385,0.82,1.76,3.855
User 1813,1.55,1.015,1.264,0.71,1.54,0.84,1.765,3.855
User 1814,1.55,1.005,1.258,0.71,1.4025,0.86,1.78,3.86
User 1815,1.565,0.99,1.85,0.72,1.4025,0.88,1.605,3.86
User 1816,1.575,0.98,1.846,0.71,1.5475,0.9,1.615,3.865
User 1817,1.59,0.97,2.696,0.7,1.405,0.91,1.815,3.865
User 1818,3.62,0.955,2.03,0.7,1.4025,0.93,1.83,3.87
User 1819,0.975,0.94,2.022,0.69,1.5525,0.95,1.84,3.87
User 1820,0.995,0.93,2.012,0.7,1.55,0.98,1.85,3.875
User 1821,2.985,0.915,1.15,0.67,1.555,0.99,1.865,3.88
User 1822,2.425,0.905,1.836,0.67,1.56,1.02,1.875,3.88
User 1823,2.435,0.89,1.828,0.66,1.5625,1.04,1.89,2.11
User 1824,2.46,0.875,1.822,0.65,1.405,1.07,1.695,3.885
User 1825,2.47,0.865,1.18,0.65,1.405,1.09,1.915,1.855
User 1826,4.475,0.85,1.16,0.64,1.5675,1.11,1.715,1.84
User 1827,3.025,0.835,1.794,0.64,1.5725,1.13,1.725,1.835
User 1828,5,0.825,1.788,0.63,1.585,1.14,1.74,1.83
User 1829,2.55,0.81,2.64,0.62,1.4025,1.16,1.97,1.825
User 1830,2.56,0.795,1.052,0.61,1.4075,1.18,1.92,1.82
User 1831,2.575,0.79,1.756,0.6,1.945,1.2,1.925,1.81
User 1832,2.585,0.775,1.76,0.61,2.1275,1.22,1.885,1.81
User 1833,4.525,2.19,1.754,0.59,1.5875,1.21,1.935,1.805
User 1834,3.135,3.265,1.752,0.58,2.125,1.21,1.79,1.82
User 1835,3.13,4.215,1.754,0.58,2.1275,1.2,2.01,2.015
User 1836,4.55,4.185,1.744,0.58,2.1275,1.2,2.015,2.01
User 1837,3.13,4.215,1.752,0.58,2.1275,1.2,2.015,2.01
User 1838,3.13,4.19,1.752,0.58,2.125,1.2,2.015,2.01
User 1839,3.125,4.215,1.752,0.58,2.1275,1.2,2.015,2.01
User 1840,3.13,4.98,1.754,0.58,2.125,1.21,2.015,3.085
User 1841,3.135,4.185,1.738,0.58,2.1275,1.21,2.015,2.01
User 1842,3.135,4.185,1.742,0.58,2.125,1.21,2.035,2.035
User 1843,3.135,4.18,2.516,0.57,2.1275,1.23,2.025,2.005
User 1844,3.145,4.185,2.512,0.57,2.125,1.24,2.03,3.07
User 1845,3.145,4.185,2.502,0.57,2.13,1.25,2.04,1.995
User 1846,3.155,3.01,2.468,0.56,2.13,1.26,1.83,3.055
User 1847,3.16,2.22,1.722,0.56,2.1325,1.27,1.85,2.005
User 1848,3.17,3,1.798,0.55,2.135,1.28,3.7,3.04
User 1849,3.175,0.87,1.79,0.55,2.135,1.29,3.7,3.035
User 1850,4.57,0.78,2.442,0.55,2.1375,1.3,1.91,2.94
User 1851,4.57,0.775,2.442,0.54,2.135,1.31,2.1,3.025
User 1852,4.57,0.775,2.442,0.54,2.135,1.31,3.93,3.025
User 1853,4.57,0.785,2.44,0.54,2.135,1.31,2.095,3.03
User 1854,4.57,0.78,2.44,0.54,2.1325,1.31,2.095,3.025
User 1855,4.57,0.78,2.44,0.54,2.1325,1.31,2.085,3.025
User 1856,4.57,0.785,1.564,0.54,2.1325,1.31,2.085,3.025
User 1857,4.57,0.785,1.562,0.53,2.1325,1.31,2.085,3.025
User 1858,4.88,0.785,1.604,0.53,2.135,1.3,1.86,1.87
User 1859,4.605,2.79,0.738,0.53,2.135,1.32,2.085,1.87
User 1860,4.59,2.795,1.56,0.53,2.135,1.3,2.085,1.87
User 1861,4.975,2.86,0.902,0.53,2.135,1.33,2.085,3.025
User 1862,4.575,2.795,0.902,0.53,2.135,1.32,2.085,3.025
User 1863,4.575,1.15,0.738,0.53,2.0775,1.3,2.09,3.025
User 1864,4.575,1.155,0.868,0.53,2.005,1.3,3.935,1.965
User 1865,4.975,1.39,0.864,0.53,2.3275,1.3,3.935,1.97
User 1866,4.895,1.385,0.888,0.53,2.25,1.3,3.94,2.935
User 1867,4.98,1.155,0.918,0.53,3.7675,1.3,5,2.93
User 1868,4.885,3.025,0.914,0.54,3.07,1.29,3.94,2.93
User 1869,4.885,3.02,0.91,0.58,1.97,1.29,3.975,2.93
User 1870,4.885,1.38,0.906,0.52,2.145,1.3,5,2.93
User 1871,4.775,1.375,0.906,0.52,2.1475,1.3,5,2.805
User 1872,4.77,1.3,0.904,0.52,2.35,1.3,3.985,2.84
User 1873,4.88,1.3,0.902,0.52,2.17,1.3,5,2.565
User 1874,4.39,1.295,1.038,0.58,3.105,1.3,5,2.79
User 1875,1.88,1.285,0.954,1.07,3.265,1.31,5,2.505
User 1876,1.855,1.275,1.044,0.52,3.27,1.36,5,2.52
User 1877,1.02,1.275,1.05,0.53,2.45,1.31,5,2.79
User 1878,0.98,1.27,1.028,0.67,3.3825,1.31,5,2.51
User 1879,0.99,1.275,1.02,0.66,3.385,1.31,5,2.5
User 1880,2.81,1.285,1.02,0.66,3.385,1.31,4.875,2.895
User 1881,1.015,1.315,1.024,0.66,3.4275,1.31,4.755,2.895
User 1882,0.94,1.44,1.642,0.66,3.4275,1.32,2.65,2.895
User 1883,0.94,1.64,2.472,0.54,1.46,1.33,2.375,2.89
User 1884,0.915,1.635,1.876,1.02,1.415,1.33,2.77,2.805
User 1885,0.91,1.275,1.81,0.87,1.43,0.59,2.37,2.8
User 1886,0.905,1.635,1.85,1.01,1.93,0.59,2.415,2.8
User 1887,0.655,1.635,1.872,1.01,1.9275,0.58,2.4,2.795
User 1888,0.655,1.635,1.222,1.01,2.485,1.34,2.375,2.8
User 1889,0.91,1.655,1.162,1,1.925,1.37,2.38,2.8
User 1890,0.66,1.86,1.13,0.85,1.9675,0.58,2.385,2.895
User 1891,0.66,1.855,1.268,0.83,1.915,0.57,2.39,2.895
User 1892,0.665,2.895,2.514,0.82,1.9475,5,2.11,1.065
User 1893,2.5,1.635,2.516,0.82,1.9375,5,2.41,1.08
User 1894,0.665,1.64,2.518,0.82,1.93,5,0.68,1.075
User 1895,0.665,1.855,2.544,0.81,1.9275,1.38,2.41,1.06
User 1896,0.67,1.855,2.544,0.8,1.905,0.53,2.415,2.895
User 1897,0.67,1.86,2.546,0.84,1.7875,0.52,2.41,1.07
User 1898,0.675,1.86,2.514,0.82,1.915,0.51,2.415,1.075
User 1899,2.5,1.865,2.546,0.79,1.735,0.51,2.5,1.07
User 1900,2.5,2.895,1.872,0.79,1.7225,0.5,0.675,1.075
User 1901,2.5,2.9,2.01,0.78,0.8825,0.5,0.675,1.145
User 1902,2.5,2.89,1.86,0.78,0.8825,0,0.675,1.14
User 1903,2.5,2.89,2.778,0.77,1.5875,0,0.675,3.17
User 1904,2.5,2.89,2.512,0.77,1.7275,0.5,0.675,3.17
User 1905,2.5,2.89,2.678,0.77,1.725,0.55,0.68,3.17
User 1906,2.5,2.89,2.678,0.77,1.5875,0.5,0.72,3.17
User 1907,2.5,2.89,2.512,0.77,1.585,0.56,0.675,3.17
User 1908,2.5,2.89,2.51,0.77,1.5875,0.56,0.675,3.17
User 1909,2.5,2.885,2.532,0.77,1.585,0.51,0.68,3.17
User 1910,2.5,2.885,2.532,0.77,1.5825,0.56,0.68,3.175
User 1911,2.5,2.885,2.664,0.76,1.585,0.57,0.68,3.175
User 1912,2.5,2.885,2.622,0.76,1.5825,0.58,0.68,3.175
User 1913,2.5,2.88,2.606,0.76,1.58,0.6,0.685,3.18
User 1914,2.755,2.88,2.602,0.75,1.0125,0.61,0.935,3.18
User 1915,0.87,2.875,2.602,0.75,1.72,0.63,0.95,1.155
User 1916,0.885,2.87,2.598,0.74,1.02,0.65,0.96,1.15
User 1917,0.9,2.87,2.598,0.73,1.0275,0.66,0.975,1.145
User 1918,0.915,2.865,2.594,0.73,1.0375,0.6,0.99,1.145
User 1919,0.93,2.86,2.594,0.72,1.035,0.62,0.99,1.135
User 1920,0.945,2.86,1.91,0.71,1.725,0.63,1.01,1.135
User 1921,0.965,2.855,1.906,0.7,1.05,0.65,1.015,3.16
User 1922,0.98,2.85,1.916,0.7,1.055,0.66,1.03,1.135
User 1923,0.995,2.85,1.914,0.69,1.06,0.68,1.045,1.125
User 1924,1.01,2.845,2.196,0.68,1.7325,0.69,2.835,1.165
User 1925,1.025,2.84,2.044,0.68,1.7375,0.71,1.06,1.12
User 1926,1.035,2.84,2.042,0.68,1.7375,0.72,1.07,3.215
User 1927,1.045,2.84,2.04,0.67,1.7225,0.72,1.07,3.22
User 1928,1.045,2.84,2.042,0.67,1.7225,0.72,1.075,3.22
User 1929,1.045,2.84,2.044,0.67,1.72,0.72,1.075,3.22
User 1930,1.045,2.84,2.04,0.67,1.7225,0.72,1.075,3.22
User 1931,1.045,2.835,2.022,0.67,1.7275,0.72,1.075,3.22
User 1932,1.05,2.835,2.042,0.67,1.725,0.73,1.08,3.225
User 1933,1.05,2.835,2.038,0.67,1.7225,0.73,1.08,3.225
User 1934,1.05,2.835,2.022,0.67,1.725,0.73,1.075,1.15
User 1935,1.055,2.835,2.106,0.67,1.73,0.73,1.075,3.225
User 1936,1.055,2.835,2.02,0.67,1.725,0.73,1.08,1.15
User 1937,1.055,2.835,2.02,0.67,1.725,0.73,1.08,3.225
User 1938,1.06,2.835,2.084,0.67,1.725,0.74,1.08,3.225
User 1939,1.06,2.835,2.084,0.67,1.7275,0.74,1.085,3.225
User 1940,1.06,2.835,2.018,0.67,1.73,0.73,1.085,3.225
User 1941,1.065,2.835,2.016,0.66,1.7325,0.74,1.085,3.225
User 1942,1.065,2.835,2.018,0.66,1.73,0.74,1.085,3.225
User 1943,1.07,2.835,2.014,0.66,1.7325,0.74,1.085,3.225
User 1944,1.07,2.835,2.08,0.67,1.73,0.75,1.09,3.225
User 1945,1.095,2.835,2.032,0.66,1.725,0.75,1.09,3.225
User 1946,1.095,2.835,2.032,0.66,1.725,0.75,1.095,1.175
User 1947,1.1,2.835,2.012,0.66,1.7275,0.75,1.09,1.165
User 1948,1.08,2.835,2.014,0.66,1.73,0.76,1.1,1.175
User 1949,1.11,2.835,2.014,0.65,1.73,0.76,1.1,3.23
User 1950,1.095,2.835,2.014,0.65,1.7325,0.77,1.11,3.23
User 1951,1.26,2.83,2.01,0.64,1.7325,0.78,1.125,1.455
User 1952,1.27,2.835,2.006,0.64,1.735,0.78,1.115,1.45
User 1953,1.27,2.86,2.062,0.64,1.74,0.78,1.13,1.46
User 1954,1.275,2.835,2.056,0.64,1.7575,0.79,1.13,3.205
User 1955,1.28,2.855,2.054,0.63,2.635,0.8,1.14,3.205
User 1956,1.29,2.85,1.996,0.63,2.6325,0.81,1.15,5
User 1957,1.295,2.845,1.992,0.62,2.64,0.83,1.19,3.185
User 1958,1.31,2.845,1.988,0.62,2.635,0.84,1.19,3.18
User 1959,1.32,2.845,1.984,0.61,1.7625,0.86,1.205,3.17
User 1960,1.335,2.87,1.98,0.61,1.7775,0.88,1.215,3.16
User 1961,1.345,2.87,1.976,0.61,1.7775,0.9,1.23,3.15
User 1962,1.36,2.86,1.97,0.6,1.7825,0.91,1.24,3.28
User 1963,1.375,2.87,1.968,0.6,2.64,0.93,1.255,1.79
User 1964,1.385,2.86,1.966,0.59,2.6425,0.95,1.265,1.79
User 1965,1.405,2.855,1.958,0.59,1.7975,0.97,1.285,3.29
User 1966,1.42,2.86,1.878,0.58,1.8125,0.99,2.055,1.765
User 1967,1.435,4.845,1.918,0.58,1.805,1.01,2.07,1.76
User 1968,1.45,4.84,1.912,0.58,2.6575,1.03,2.085,1.75
User 1969,1.46,5,1.904,0.57,1.82,1.05,2.09,1.745
User 1970,1.48,4.83,1.902,0.57,2.65,1.07,2.105,1.735
User 1971,1.49,2.8,1.894,0.56,2.655,1.09,2.115,1.73
User 1972,1.51,2.795,1.89,0.56,2.6575,1.11,2.12,1.725
User 1973,1.52,2.795,1.884,0.55,2.6575,1.13,2.145,3.315
User 1974,1.54,2.79,1.878,0.55,1.845,1.15,2.145,3.035
User 1975,1.55,2.79,2.01,0.54,2.6625,1.17,2.155,1.345
User 1976,1.515,2.785,1.91,0.54,1.86,1.19,2.165,1.37
User 1977,1.54,2.785,1.922,0.54,2.665,1.21,2.19,1.365
User 1978,1.285,2.785,1.99,0.53,2.835,1.23,2.19,1.35
User 1979,1.54,2.785,1.92,0.53,2.0475,1.25,2.2,1.34
User 1980,1.195,2.785,1.98,0.53,2.67,1.27,2.21,1.32
User 1981,1.21,2.785,1.894,0.53,2.675,1.28,2.225,1.31
User 1982,1.465,2.785,1.888,0.52,2.8425,1.31,2.235,1.305
User 1983,1.475,2.78,1.784,0.52,2.6775,1.33,2.245,1.3
User 1984,1.26,2.785,1.768,0.52,2.6775,1.35,2.255,1.29
User 1985,1.435,2.775,1.706,0.52,2.68,1.37,2.265,1.29
User 1986,1.29,2.78,1.832,0.51,1.9125,1.39,2.285,1.29
User 1987,1.305,2.825,1.824,0.51,2.6875,1.41,2.29,1.285
User 1988,1.32,2.825,1.816,0.51,2.6875,1.42,2.3,2.025
User 1989,1.335,2.815,1.812,0.51,2.69,1.44,2.31,1.285
User 1990,1.57,2.82,1.806,0.5,1.93,1.44,2.315,2.015
User 1991,1.33,5,1.804,0.5,2.1,1.45,2.195,1.275
User 1992,1.33,2.85,1.806,0.5,1.9275,1.44,2.19,1.28
User 1993,1.33,2.85,1.806,0.5,1.9275,1.44,2.19,1.28
User 1994,1.33,2.85,1.806,0.5,1.9275,1.44,2.19,1.28
User 1995,1.045,2.85,1.806,0.5,1.9275,1.44,2.31,1.28
User 1996,1.275,2.85,1.806,0.5,1.93,1.44,2.32,1.28
User 1997,1.275,2.85,1.804,0,2.0925,1.43,2.325,1.28
User 1998,1.275,2.85,1.802,0,1.78,1.43,2.32,1.285
User 1999,2.795,2.78,1.702,0,1.78,1.43,2.33,1.395
User 2000,3.09,2.78,1.466,0,1.78,1.43,2.32,1.39
User 2001,1.575,2.9,1.496,0,1.9675,1.43,2.19,1.39
User 2002,1.215,2.9,1.632,0,1.6825,1.43,2.195,1.515
User 2003,3.23,2.9,1.484,0,1.685,1.43,2.19,3.035
User 2004,1.475,2.9,1.48,0,1.685,1.43,2.19,3.035
User 2005,1.48,2.895,1.494,0,1.685,1.43,2.21,2.91
User 2006,1.475,2.895,1.502,0,1.685,1.43,1.47,1.72
User 2007,1.735,2.895,1.502,0,1.985,1.43,1.47,3.235
User 2008,3.235,2.895,1.494,0,1.69,1.43,1.47,3.035
User 2009,3.485,2.89,1.494,0,1.8075,1.43,2.21,1.725
User 2010,1.54,2.89,1.476,0,2.1375,1.43,1.47,1.725
User 2011,1.54,2.89,1.494,0,2.255,1.43,1.47,1.725
User 2012,3.305,2.89,1.496,0,1.805,1.43,1.47,3.235
User 2013,1.735,2.89,1.5,0,2.2525,1.43,1.47,1.725
User 2014,1.74,2.89,1.51,0,2.2525,1.43,1.47,3.235
User 2015,1.575,2.89,1.5,0,2.2525,1.43,1.47,3.235
User 2016,1.58,2.89,1.5,0,2.26,1.43,1.475,3.235
User 2017,1.645,2.895,1.488,0,1.9925,1.44,1.475,3.235
User 2018,1.645,2.895,1.468,0,2.26,1.44,1.475,3.23
User 2019,1.605,2.89,1.468,0,2.2625,1.45,1.48,3.23
User 2020,3.365,2.89,1.486,0,2.2675,1.45,1.485,1.715
User 2021,3.365,2.89,1.458,0,2.2775,1.46,1.45,1.715
User 2022,1.23,2.885,1.468,0,2.28,1.47,1.455,1.715
User 2023,1.03,2.885,1.466,0,2.2825,1.48,1.185,1.71
User 2024,1.03,2.89,1.46,0.5,2.29,1.49,1.185,1.71
User 2025,1.13,3.215,1.584,0.51,1.85,1.5,1.18,1.705
User 2026,1.135,3.205,1.684,0.51,2.3025,1.51,1.185,1.705
User 2027,1.125,2.6,1.436,0.51,2.3175,1.52,1.185,1.7
User 2028,1.14,2.585,1.532,0.52,2.955,1.53,1.485,1.705
User 2029,1.14,2.255,2.24,0.52,2.5025,1.54,1.45,1.7
User 2030,1.595,2.25,2.248,0.6,2.5475,1.55,1.48,1.7
User 2031,1.605,2.355,2.378,0.61,2.5075,1.56,1.485,1.695
User 2032,1.625,2.345,2.488,0.6,2.5125,1.57,1.49,1.695
User 2033,1.17,2.345,2.37,0.59,1.67,1.59,1.48,1.69
User 2034,1.655,2.375,2.368,0.6,2.52,1.61,1.585,1.5
User 2035,1.185,2.515,1.764,0.54,2.5225,1.62,1.59,1.5
User 2036,1.18,2.505,1.762,0.56,2.53,1.64,1.48,1.505
User 2037,1.2,2.49,1.75,0.55,1.705,1.42,1.38,1.5
User 2038,1.18,2.48,1.744,0.56,1.715,1.42,1.385,1.505
User 2039,1.195,2.465,2.21,0.57,1.725,1.44,1.395,1.51
User 2040,1.215,2.455,2.348,0.57,1.7325,1.45,1.395,1.51
User 2041,1.23,2.435,2.346,0.58,1.74,1.47,1.41,1.515
User 2042,1.25,2.425,1.718,0.58,1.7475,1.49,1.46,1.675
User 2043,1.27,2.415,2.34,0.59,1.82,1.51,1.48,1.67
User 2044,1.28,2.395,1.556,0.59,2.6175,1.53,1.785,1.67
User 2045,3.405,2.385,2.182,0.6,2.6225,1.55,2.395,3.095
User 2046,3.415,2.37,1.54,0.6,2.62,1.57,2.405,3.09
User 2047,1.35,2.355,1.532,0.61,2.6225,1.59,2.415,2.22
User 2048,1.91,2.345,1.526,0.62,2.585,1.61,2.42,3.08
User 2049,1.925,2.33,1.514,0.62,2.09,1.62,2.435,3.075
User 2050,2.395,2.325,1.508,0.63,2.0925,1.64,2.45,3.07
User 2051,3.465,2.305,1.5,0.64,2.0975,1.66,2.46,3.1
User 2052,3.51,2.295,1.494,0.64,2.1075,1.68,2.47,3.095
User 2053,3.485,3.045,2.156,0.66,2.635,1.71,4.125,3.085
User 2054,2.025,3.04,2.142,0.65,2.6625,1.72,2.49,3.08
User 2055,2.045,3.035,2.138,0.66,2.145,1.74,2.5,3.075
User 2056,3.515,3.03,2.132,0.67,2.7175,1.76,4.125,3.07
User 2057,3.525,3.025,2.128,0.67,2.63,1.78,2.52,3.06
User 2058,3.535,3.02,2.118,0.67,2.67,1.8,4.125,2.195
User 2059,2.535,2.955,2.114,0.68,2.67,1.82,2.275,2.18
User 2060,2.56,2.945,2.108,0.69,2.22,1.84,4.125,2.145
User 2061,3.56,2.94,2.106,0.7,2.1475,1.86,4.125,2.15
User 2062,3.575,2.935,2.098,0.72,2.7225,1.88,2.425,2.16
User 2063,3.58,2.93,2.096,0.71,2.235,1.89,4.125,2.155
User 2064,3.585,2.095,2.098,0.68,2.725,1.91,2.265,2.15
User 2065,3.585,2.16,1.384,0.68,2.1925,1.92,4.13,2.16
User 2066,3.585,2.99,1.38,0.68,2.6075,2.18,2.01,2.16
User 2067,3.585,2.165,1.38,0.68,2.61,2.17,2.01,2.16
User 2068,3.585,2.165,1.38,0.68,2.675,2.18,4.135,2.165
User 2069,3.585,2.16,1.38,0.68,1.955,2.17,4.135,2.165
User 2070,3.585,2.16,1.38,0.68,1.975,2.17,4.135,3.02
User 2071,2.615,2.17,1.318,0.69,2.655,2.16,4.135,2.05
User 2072,2.61,2.18,1.318,0.68,2.6525,2.17,4.135,2.05
User 2073,2.61,2.18,1.544,0.71,2.655,2.16,1.53,4.03
User 2074,3.66,2.185,1.542,0.72,2.6525,1.91,1.53,4.025
User 2075,1.58,3.01,2.242,0.72,2.6525,1.9,1.53,4.025
User 2076,3.615,2.18,2.238,0.72,2.655,1.9,1.505,5
User 2077,5,2.185,2.24,0.71,2.6525,1.9,1.505,5
User 2078,3.585,2.16,2.386,0.75,2.6225,0.78,1.445,3.02
User 2079,3.585,2.16,2.24,0.8,2.69,0.78,1.445,3.02
User 2080,1.475,2.16,2.244,0.78,2.6175,0.78,1.445,3.015
User 2081,1.485,2.16,2.408,0.78,2.6925,0.79,1.445,3.015
User 2082,3.59,2.155,2.554,0.74,2.69,0.79,3.635,3.015
User 2083,1.495,2.155,2.406,0.78,2.62,0.79,3.64,3.01
User 2084,3.595,2.15,2.384,0.8,2.69,0.8,1.63,3.01
User 2085,3.605,2.145,2.228,0.8,2.6225,0.8,1.515,3.005
User 2086,3.195,2.135,2.228,0.8,2.6925,0.81,1.63,3
User 2087,3.615,2.13,2.23,0.81,2.6925,1.97,2.145,3
User 2088,3.625,2.13,2.384,0.72,2.6925,0.82,3.645,2.995
User 2089,3.635,2.11,2.378,0.79,2.695,0.83,4.135,2.99
User 2090,5,2.11,2.376,0.79,2.695,2.02,4.135,2.345
User 2091,3.705,2.535,2.214,0.79,2.6975,2.04,2.18,2.33
User 2092,5,2.97,1.6,0.93,2.575,2.06,4.135,2.32
User 2093,5,2.97,1.594,0.76,2.7375,2.08,4.13,2.305
User 2094,5,2.075,1.586,0.77,2.735,2.1,4.13,2.29
User 2095,3.73,2.055,1.578,0.77,2.735,2.12,4.13,2.29
User 2096,3.745,2.055,1.57,0.76,2.5975,2.13,4.13,2.275
User 2097,5,2.045,1.57,0.75,2.585,2.14,2.51,2.27
User 2098,3.7,2.03,2.322,0.74,2.5825,2.15,2.51,2.77
User 2099,1.58,2.03,2.096,0.74,3.44,2.14,2.18,2.775
User 2100,1.58,1.93,2.088,0.74,3.4425,2.14,4.135,2.775
User 2101,1.58,1.93,2.088,0.74,2.5675,2.14,2.175,2.775
User 2102,1.585,1.93,2.09,0.74,3.45,2.14,2.175,2.775
User 2103,1.585,1.93,2.088,0.74,2.58,1.91,2.18,2.775
User 2104,1.58,1.93,2.06,0.74,3.44,1.92,4.135,2.775
User 2105,1.58,1.93,2.058,0.74,2.56,1.91,4.14,3.28
User 2106,1.575,1.93,1.886,0.74,3.44,1.91,4.14,3.28
User 2107,1.575,2.035,1.89,0.74,3.4425,1.91,4.14,3.275
User 2108,1.575,2.035,2.058,0.74,3.4575,1.87,2.495,3.275
User 2109,1.575,2.035,2.058,0.73,3.4575,1.86,2.495,3.28
User 2110,1.575,2.035,2.058,0.73,3.4575,1.87,2.495,3.275
User 2111,1.58,1.93,2.058,0.73,3.4575,1.87,2.5,3.275
User 2112,1.585,1.93,2.058,0.73,3.545,1.88,2.5,3.275
User 2113,1.59,1.925,1.886,0.74,3.455,1.93,2.495,4.26
User 2114,1.595,1.925,1.908,0.74,3.4525,1.89,4.14,4.49
User 2115,1.6,2.02,1.886,0.74,3.45,1.91,4.14,5
User 2116,1.615,1.81,1.902,0.74,2.55,1.97,4.14,4.575
User 2117,1.625,1.455,2.066,0.74,2.5525,1.94,2.52,4.565
User 2118,1.64,1.45,1.862,0.74,2.5525,1.95,4.135,4.565
User 2119,1.66,1.445,1.858,0.87,3.4425,1.97,2.065,4.56
User 2120,1.67,1.44,1.852,0.86,3.4375,1.99,2.06,2.975
User 2121,1.685,1.435,1.85,0.84,2.66,2.01,2.06,2.945
User 2122,1.695,1.43,2.664,0.85,3.535,2.03,2.075,2.935
User 2123,1.7,1.425,2.658,0.78,2.9275,2.05,4.13,2.925
User 2124,1.705,1.87,1.842,0.77,2.64,2.07,2.08,2.915
User 2125,1.715,1.83,1.818,0.77,3.425,2.09,4.13,2.905
User 2126,1.725,1.82,1.816,0.77,2.8275,2.11,2.2,2.9
User 2127,1.735,1.805,1.812,0.77,1.81,2.12,2.08,2.895
User 2128,1.745,1.8,1.832,0.86,1.5925,2.13,4.13,2.89
User 2129,1.745,1.8,1.828,0.86,1.5875,1.99,2.075,2.885
User 2130,1.745,1.81,1.83,0.85,1.59,1.99,2.08,2.89
User 2131,1.74,1.805,1.828,0.85,1.59,1.98,2.075,2.89
User 2132,1.74,1.805,1.83,0.85,1.5875,1.98,2.075,2.89
User 2133,1.74,1.805,1.828,0.85,1.59,1.91,2.075,2.89
User 2134,1.74,1.805,1.828,0.85,1.59,1.91,2.07,2.89
User 2135,1.735,1.8,1.826,0.85,2.61,1.91,2.08,2.89
User 2136,1.735,1.795,1.826,0.86,2.6075,1.91,2.08,2.89
